customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date
1644,76.0,48500.0,1582.0755074187814,Female,East,32.0,Health,13.191465841072292,2021-10-22,2022-07-18
1645,73.0,29200.0,1553.6527246852424,Male,North,43.0,Clothing,34.028820641962454,2022-10-07,2021-08-21
1646,36.0,119000.0,451.1032213722084,Male,North,36.0,Toys,51.4235482853053,2022-03-27,2023-11-28
1647,79.0,23700.0,1250.0285303507312,Female,South,17.0,Home & Garden,85.20516838450082,2022-06-18,2022-05-06
1648,49.0,40100.0,115.19635760317142,Female,South,48.0,Home & Garden,64.1743254225175,2021-06-05,2023-10-14
1649,47.0,40400.0,977.4776796936576,Male,South,3.0,Toys,17.603280108000074,2022-02-10,2022-03-20
1650,46.0,39200.0,49.001311999523736,Male,South,10.0,Clothing,15.870271235833645,2022-12-27,2021-01-20
1651,66.0,73600.0,1843.8648827580669,Female,West,47.0,Home & Garden,41.23342156333225,2022-11-14,2021-04-21
1652,62.0,65800.0,1952.650327915152,Female,South,40.0,Health,7.519284770175638,2022-07-08,2022-05-02
1653,46.0,25000.0,460.1198779443988,Female,East,18.0,Electronics,75.5577195283873,2022-07-26,2021-03-30
1654,47.0,95800.0,432.0499485008181,Male,East,3.0,Health,40.145382030377206,2022-01-10,2022-03-10
1655,33.0,102700.0,1512.3659495930167,Male,East,39.0,Home & Garden,34.302377278139026,2022-08-12,2021-03-13
1656,57.0,86700.0,521.6912096820822,Female,West,10.0,Electronics,50.910833239143585,2022-03-31,2023-04-02
1657,36.0,83900.0,1792.2515871404532,Male,South,9.0,Toys,70.89568037628477,2021-07-21,2023-03-27
1658,35.0,72200.0,1156.3796895235048,Male,East,46.0,Electronics,56.93469444930521,2022-03-28,2022-02-08
1659,18.0,71400.0,714.539693560418,Female,East,46.0,Electronics,80.24027817219871,2021-07-06,2021-09-08
1660,31.0,83300.0,1668.7336177718516,Male,East,11.0,Electronics,62.936256387011746,2022-08-31,2023-05-19
1661,68.0,35500.0,996.9452668185224,Female,East,33.0,Home & Garden,78.79702674082638,2022-12-25,2023-05-18
1662,64.0,44800.0,1825.0331691427816,Female,North,36.0,Clothing,69.67822735646749,2022-01-03,2023-06-15
1663,67.0,50100.0,1857.4681887241743,Male,South,26.0,Home & Garden,19.31228402637365,2021-12-06,2021-09-13
1664,19.0,118200.0,347.53190121425047,Male,South,27.0,Clothing,5.235445018579876,2021-09-19,2023-05-23
1665,71.0,50000.0,24.60034414122194,Female,West,38.0,Toys,90.33968005033816,2022-08-12,2022-05-07
1666,45.0,32700.0,1968.1832614819564,Male,North,22.0,Toys,94.56561653820842,2022-06-27,2021-12-02
1667,66.0,29300.0,1814.1523215324091,Female,West,26.0,Toys,72.69322966314722,2022-07-05,2022-09-25
1668,67.0,106200.0,129.781566693606,Male,East,22.0,Toys,72.4205822695949,2021-11-02,2021-12-28
1669,47.0,54700.0,1669.4078426033184,Male,West,5.0,Toys,27.014708049410952,2022-12-27,2023-11-20
1670,55.0,111400.0,926.4537664672291,Male,East,35.0,Health,54.244170888183284,2022-09-30,2023-07-08
1671,68.0,107500.0,532.7439779494509,Female,East,2.0,Home & Garden,99.22396637046083,2021-06-14,2023-06-13
1672,21.0,84800.0,1759.9181168803211,Male,South,35.0,Clothing,85.61435980700195,2022-09-13,2022-09-29
1673,18.0,63400.0,409.4011201328084,Female,South,9.0,Toys,30.439435255199665,2021-03-29,2023-01-17
1674,25.0,84600.0,1895.6539988517325,Female,South,49.0,Health,30.10458656978904,2021-07-19,2022-11-14
1675,46.0,54600.0,427.13054564469536,Female,South,18.0,Health,48.35772911480591,2021-09-28,2023-09-30
1676,72.0,46600.0,1235.092711702912,Male,South,43.0,Invalid,40.45986661677845,2021-02-20,2023-10-04
1677,56.0,104700.0,461.71094236737025,Female,North,12.0,Home & Garden,37.11530462801746,2022-05-04,2022-11-24
1678,20.0,83100.0,1100.4239566378967,Female,South,3.0,Toys,62.69719088061033,2021-07-17,2021-08-03
1679,49.0,98600.0,1374.2707572319798,Male,West,18.0,Health,1.149246963353756,2021-01-23,2021-04-28
1680,27.0,76600.0,396.65130302387234,Null,East,38.0,Health,76.33396360332767,2022-10-27,2021-08-15
1681,27.0,22900.0,1051.3538497473448,Female,South,7.0,Toys,74.0052996675785,2021-08-11,2023-06-10
1682,36.0,66100.0,948.7382938924356,Male,North,33.0,Home & Garden,83.03256805947012,2021-08-09,2022-03-20
1683,63.0,69900.0,160.65409437861564,Female,West,6.0,Health,84.14506733068134,2022-10-25,2022-07-03
1684,51.0,42700.0,1640.2494789970997,Male,West,18.0,Clothing,56.63996947604685,2021-09-23,2023-04-09
1685,77.0,80000.0,684.6511532728266,Female,East,45.0,Electronics,78.00739356232907,2021-03-14,2021-01-12
1686,50.0,96100.0,1157.6727511527215,Female,West,22.0,Electronics,49.23951254805192,2021-03-18,2022-05-04
1687,40.0,86700.0,1039.2727851676061,Male,West,39.0,Electronics,95.15298364183005,2022-06-28,2022-08-02
1688,72.0,119100.0,1036.2557990494756,Female,West,9.0,Home & Garden,19.069852978743473,2022-03-11,2023-01-12
1689,45.0,100100.0,232.30034053280514,Female,West,35.0,Health,91.56170920738992,2021-03-06,2021-06-17
1690,49.0,109400.0,858.4943783136789,Female,North,23.0,Electronics,25.85303612677231,2021-12-23,2023-08-19
1691,67.0,63000.0,915.686183229009,Male,East,12.0,Electronics,10.272337368685204,2021-01-18,2021-07-19
1692,24.0,83900.0,1472.612823921608,Male,South,24.0,Toys,43.91044474069674,2022-11-07,2023-05-14
1693,46.0,65700.0,1683.237287202983,Male,West,40.0,Health,61.49172424160594,2022-07-20,2023-01-24
1694,25.0,27900.0,1099.0649106380356,Male,North,9.0,Health,23.098987319995224,2022-07-29,2023-11-03
1695,18.0,81900.0,191.83024904868114,Male,East,13.0,Toys,55.579624114429784,2022-03-12,2023-02-13
1696,74.0,90100.0,488.9619517811616,Female,South,40.0,Health,80.78933569345047,2022-03-17,2021-04-07
1697,72.0,22200.0,346.5693731684075,Male,East,42.0,Clothing,25.708496580372277,2021-01-09,2021-03-12
1698,20.0,63800.0,266.737825114467,Male,North,17.0,Home & Garden,58.0322245914203,2022-04-15,2023-09-20
1699,41.0,94700.0,744.480611263259,Male,North,7.0,Toys,33.93125961930803,2022-09-24,2021-12-23
1700,40.0,28300.0,474.19913426567643,Female,North,17.0,Electronics,52.97684675304802,2021-12-14,2023-03-23
1701,76.0,70600.0,452.24016138679434,Female,West,24.0,Health,66.69190195749695,2022-08-25,2022-06-28
1702,78.0,67900.0,128.29248566100995,Male,North,2.0,Clothing,35.04225718160924,2022-01-07,2021-09-11
1703,25.0,40700.0,54.986688694959085,Female,South,35.0,Clothing,99.4482882452134,2021-06-24,2023-09-15
1704,71.0,59500.0,223.48112044656796,Female,West,28.0,Home & Garden,56.377519842964084,2022-05-30,2021-01-04
1705,74.0,62400.0,360.9510092587935,Female,East,19.0,Clothing,82.44615590929388,2021-05-10,2021-05-25
1706,64.0,113400.0,873.3477831194422,Female,South,33.0,Health,72.51352229107911,2022-07-20,2021-06-14
1707,-5.0,114400.0,1030.8301173717123,Male,West,21.0,Health,85.28053137029477,2021-10-20,2021-12-10
1708,20.0,102600.0,298.37199798326384,Male,North,10.0,Clothing,17.380095453856793,2022-11-27,2022-06-04
1709,68.0,33900.0,861.0710162178889,Female,East,46.0,Health,22.255370972767096,2021-12-19,2023-07-15
1710,50.0,80400.0,696.662707805336,Female,North,45.0,Health,48.74111778902902,2021-08-12,2022-09-01
1711,45.0,113700.0,383.17881412595295,Female,South,9.0,Electronics,85.23286764854423,2022-06-08,2022-05-27
1712,64.0,41000.0,33.54468133375983,Female,South,38.0,Toys,150.0,2022-12-08,2022-02-13
1713,25.0,51600.0,944.6953757130486,Male,West,6.0,Health,97.10658321072984,2022-05-24,2022-03-12
1714,51.0,83400.0,1377.5904635450947,Female,South,42.0,Health,12.760230831514141,2022-01-03,2022-06-26
1715,52.0,102200.0,468.0291216047379,Male,East,35.0,Home & Garden,17.5077945180508,2022-10-28,2022-09-05
1716,49.0,65100.0,280.97752319542514,Female,West,18.0,Toys,16.723378336607542,2022-08-13,2023-06-19
1717,41.0,67000.0,1776.3446340049845,Male,East,19.0,Toys,58.60059530346196,2022-10-14,2023-12-23
1718,31.0,100600.0,564.5490495258396,Female,North,5.0,Toys,91.75410815966359,2022-05-15,2023-11-22
1719,49.0,111600.0,462.75298718947624,Male,East,25.0,Clothing,25.511138716643835,2021-03-31,2022-07-17
1720,73.0,65100.0,1717.0519404276333,Male,East,11.0,Electronics,55.303685345856145,2022-10-18,2022-07-29
1721,63.0,34300.0,1637.8720563501872,Male,South,10.0,Electronics,17.577251004746074,2021-03-13,2023-10-19
1722,60.0,51000.0,907.7260116387746,Female,North,17.0,Home & Garden,63.11368962077986,2022-03-09,2021-12-09
1723,33.0,35600.0,988.6929456269935,Male,South,36.0,Toys,12.324633617951175,2022-11-20,2022-09-05
1724,21.0,82500.0,451.14243557136354,Female,North,26.0,Toys,49.13107675126979,2021-12-14,2021-05-09
1725,69.0,67100.0,175.03730754952383,Male,North,31.0,Health,65.51818136768675,2021-09-20,2023-11-09
1726,54.0,40000.0,1155.3950142042088,Male,East,32.0,Clothing,57.91279167555102,2021-09-28,2021-12-23
1727,71.0,30800.0,214.72294474862198,Female,South,21.0,Clothing,14.00004827007425,2022-05-24,2023-08-17
1728,38.0,97900.0,909.5636029741667,Male,East,18.0,Home & Garden,16.13733715148293,2022-05-23,2021-03-22
1729,31.0,105000.0,1882.1844530557612,Female,East,18.0,Electronics,67.13910048249883,2022-09-09,2022-10-28
1730,48.0,81300.0,1906.612090557757,Female,East,1.0,Toys,1000.0,2022-02-24,2023-02-20
1731,72.0,36700.0,493.87792736377,Female,North,14.0,Home & Garden,90.8074402529591,2021-03-13,2023-03-02
1732,65.0,47100.0,1255.7445716903958,Female,South,8.0,Clothing,81.3611515346117,2021-03-15,2022-05-07
1733,35.0,26700.0,958.6710029335582,Male,South,2.0,Clothing,97.39238788871947,2022-10-17,2021-08-13
1734,24.0,27500.0,1753.8565526204898,Male,East,15.0,Clothing,40.82518041651354,2022-05-18,2023-09-14
1735,27.0,108700.0,557.4331112665853,Female,North,34.0,Toys,33.11657542220343,2022-07-28,2022-02-23
1736,24.0,63900.0,27.33076552818536,Male,South,36.0,Toys,2.8184052345116895,2021-05-26,2023-02-19
1737,50.0,37000.0,341.8711877442019,Male,West,1.0,Toys,44.98958559880934,2021-02-15,2021-05-17
1738,40.0,57800.0,712.0551463154081,Female,South,21.0,Health,65.13715524132326,2021-04-15,2021-08-14
1739,38.0,57100.0,645.1278369455674,Male,East,42.0,Alien,81.54086413224756,2021-04-19,2021-11-19
1740,36.0,77200.0,1586.8985798633141,Female,West,1.0,Clothing,26.74553827743703,2021-11-13,2023-03-23
1741,65.0,57600.0,1367.5101189548989,Male,North,32.0,Clothing,51.359127636929045,2021-05-01,2022-03-21
1742,78.0,70000.0,613.1215128374965,Male,West,20.0,Health,66.20095646140466,2022-05-14,2021-01-07
1743,36.0,999999.0,926.3327579891024,Female,West,47.0,Clothing,55.16028659840939,2021-02-12,2021-05-08
1744,53.0,23900.0,209.20702583750375,Male,East,36.0,Clothing,27.402071740240775,2021-04-09,2021-09-24
1745,46.0,110900.0,1798.3299607437996,Male,South,39.0,Toys,79.62824382950623,2022-12-07,2022-11-16
1746,77.0,100500.0,1872.1411524080977,Female,North,30.0,Toys,17.33610124719337,2021-11-07,2023-07-17
1747,35.0,54200.0,1960.0110000542575,Male,West,7.0,Electronics,90.4979833786364,2021-08-02,2021-08-02
1748,19.0,81300.0,1739.7346049559585,Female,East,22.0,Clothing,95.25967490548113,2022-04-08,2021-09-04
1749,18.0,108500.0,364.4425576385265,Male,South,45.0,Home & Garden,36.55732620752621,2022-02-27,2022-02-25
1750,64.0,105100.0,111.46903673922509,Female,West,10.0,Clothing,37.61817904859518,2022-01-24,2023-12-01
1751,22.0,97200.0,1167.6015202770946,Female,East,8.0,Clothing,74.32782589171941,2022-11-28,2022-12-18
1752,37.0,73500.0,1826.9579532285586,Female,East,27.0,Electronics,45.62885985520006,2021-04-22,2021-05-23
1753,28.0,58500.0,371.15569608629085,Female,East,10.0,Home & Garden,2.8610143599235194,2021-09-29,2021-05-21
1754,59.0,77800.0,33.94497095580088,Female,North,14.0,Clothing,91.9876727675241,2021-04-12,2022-07-19
1755,19.0,58600.0,1614.8821711438438,Male,South,46.0,Home & Garden,101.0,2021-07-29,2021-04-17
1756,20.0,110500.0,172.05545488773333,Male,West,11.0,Toys,20.34951005403113,2021-01-22,2021-02-02
1757,40.0,42400.0,839.1379431818602,Female,South,6.0,Toys,55.56640731487861,2021-06-08,2021-04-29
1758,72.0,95800.0,1364.1969276337943,Male,South,21.0,Home & Garden,21.890616259131658,2021-12-09,2021-08-17
1759,29.0,97800.0,488.85921920323665,Female,West,33.0,Clothing,20.602199968160782,2022-02-04,2022-11-19
1760,37.0,105100.0,186.24587562451887,Male,South,19.0,Home & Garden,54.57313273906327,2022-03-30,2023-04-10
1761,22.0,40500.0,1544.6420323425407,Male,North,39.0,Home & Garden,39.104229218946905,2022-11-30,2023-10-08
1762,54.0,115800.0,1267.746668076342,Female,West,24.0,Toys,57.29932782532223,2021-05-23,2023-04-30
1763,55.0,65500.0,1977.2111592838735,Female,West,18.0,Home & Garden,99.68254368112403,2022-02-01,2023-01-03
1764,47.0,80200.0,701.7299059735194,Male,East,35.0,Health,85.90181543707683,2022-06-20,2023-04-25
1765,26.0,105200.0,142.2895248545954,,South,43.0,Health,0.7670799289788754,2021-05-21,2021-09-29
1766,51.0,46600.0,1474.0130699638855,Female,West,37.0,Toys,5.055570953738975,2021-08-28,2022-09-27
1767,70.0,42500.0,1053.0321693294263,Male,West,19.0,Clothing,61.00794401312446,2021-10-19,2023-10-29
1768,61.0,113600.0,442.1437841504874,Male,North,24.0,Clothing,62.6256081132298,2021-03-23,2022-02-07
1769,52.0,71100.0,1567.8233982294237,Female,East,34.0,Toys,87.81908440759933,2022-07-14,2023-07-17
1770,69.0,77700.0,423.4358619828886,Male,West,22.0,Clothing,62.90571745218257,2021-06-20,2022-09-19
1771,75.0,81000.0,536.1100765692145,Female,North,4.0,Electronics,22.77145385157423,2022-08-03,2022-09-09
1772,39.0,55600.0,203.2065376461039,Female,West,10.0,Health,46.85162277036509,2022-06-10,2023-09-08
1773,61.0,33200.0,810.8759124810917,Female,West,2.0,Electronics,80.89854006711886,2022-06-26,2022-06-21
1774,41.0,43100.0,849.4798633960895,Male,West,8.0,Electronics,92.28249645983715,2021-04-20,2023-12-13
1775,34.0,45800.0,1038.8323448896308,Male,North,33.0,Electronics,23.691511896670914,2021-07-31,2021-09-04
1776,27.0,50200.0,1423.7492489050794,Female,South,38.0,Toys,53.96047350133259,2022-03-14,2021-12-03
1777,47.0,85500.0,1814.079838787243,Female,West,43.0,Electronics,15.892755017040272,2021-11-18,2021-02-02
1778,73.0,36600.0,292.7135157978611,Male,West,28.0,Home & Garden,49.699969892756926,2022-12-15,2023-03-10
1779,76.0,109300.0,127.60923473034097,Male,South,10.0,Clothing,9.011412074950108,2021-03-25,2022-07-02
1780,63.0,106600.0,56.69184251677991,Male,West,45.0,Toys,94.17280699504742,2022-01-11,2023-06-10
1781,40.0,27300.0,304.37032857625616,Female,East,1.0,Home & Garden,63.80564582826155,2021-02-22,2022-12-30
1782,49.0,116200.0,1322.7399818476194,Female,West,34.0,Home & Garden,85.42167417136771,2022-05-11,2021-02-13
1783,34.0,105800.0,1460.4046144330634,Male,East,3.0,Health,99.82951741819063,2021-09-13,2021-10-31
1784,67.0,47200.0,1577.2813127856818,Male,South,9.0,Health,18.266599470537827,2022-08-09,2021-09-26
1785,68.0,25200.0,502.5422595705985,Male,North,5.0,Home & Garden,69.41434149596486,2021-08-08,2022-11-14
1786,34.0,48900.0,625.6717302578094,Female,South,42.0,Health,88.6986293506858,2022-10-17,2022-02-04
1787,31.0,110500.0,976.606598219689,Female,West,10.0,Clothing,57.593816741179005,2021-04-10,2022-08-26
1788,26.0,22800.0,145.10253178324848,Male,East,12.0,Clothing,63.969637836656105,2021-05-09,2023-07-11
1789,57.0,38400.0,1230.0602159582675,Male,North,18.0,Health,40.76710895171374,2021-08-07,2023-08-29
1790,19.0,35100.0,1967.7953666780004,Female,West,21.0,Electronics,67.4760833716514,2022-04-22,2022-03-07
1791,62.0,77700.0,734.396496528445,Female,North,21.0,Home & Garden,39.55779146961238,2022-04-03,2022-02-25
1792,42.0,65100.0,1510.6380006809402,Male,North,1.0,Clothing,47.66196381514484,2021-01-22,2021-05-11
1793,56.0,30100.0,1010.0671528278237,Male,West,3.0,Health,10.291174262282487,2022-11-21,2022-08-01
1794,26.0,84500.0,273.0674518335578,Male,South,5.0,Health,0.7808400180381647,2022-07-14,2022-06-24
1795,71.0,23300.0,1172.830148629121,Female,West,25.0,Clothing,5.515112413894685,2022-09-21,2021-05-05
1796,39.0,67200.0,613.7510515192486,Male,West,49.0,Clothing,19.25216409376017,2021-11-25,2023-07-23
1797,60.0,50900.0,88.1183527378473,Female,South,8.0,Electronics,45.66038195950654,2022-11-22,2022-08-15
1798,63.0,117100.0,1277.1608656331327,Female,East,17.0,Health,2.0994070851453883,2022-04-25,2022-10-06
1799,21.0,98100.0,1720.6860516629606,Male,West,9.0,Health,15.59366391542325,2021-12-05,2021-11-24
1800,43.0,28800.0,702.6441384617508,Male,North,32.0,Toys,78.14446038844386,2021-06-28,2023-03-23
1801,75.0,94800.0,792.7851834812856,Female,West,6.0,Electronics,76.2166558262047,2022-02-25,2021-02-15
1802,46.0,72900.0,1784.2229322750788,Male,West,49.0,Clothing,78.97302916755,2022-04-27,2021-03-25
1803,62.0,89100.0,1630.9454504673647,Female,North,40.0,Clothing,92.1540943196774,2021-02-18,2023-03-05
1804,51.0,32300.0,1435.6065906325186,Male,South,21.0,Home & Garden,11.907100073451915,2021-01-30,2021-12-18
1805,40.0,47200.0,512.6181862312328,Male,East,7.0,Clothing,16.313987622788297,2021-03-26,2023-11-03
1806,54.0,88400.0,1822.228976833956,Male,East,7.0,Unknown,33.35536146013144,2022-05-17,2022-09-29
1807,28.0,114100.0,325.74319992764174,Male,North,47.0,Clothing,91.51411989809097,2022-06-30,2021-08-22
1808,23.0,107600.0,1261.0056284460993,Female,South,39.0,Health,77.5477743005945,2021-11-25,2023-12-11
1809,35.0,108500.0,77.02633748210702,Female,West,27.0,Health,32.41212723323197,2022-09-02,2023-02-20
1810,38.0,99000.0,1294.5652165233928,Female,West,8.0,Electronics,8.763581778273489,2022-03-10,2022-11-12
1811,59.0,53000.0,568.7458167092525,Male,West,9.0,Clothing,61.63800261488341,2022-08-11,2023-07-22
1812,53.0,31200.0,910.3604148237656,Female,West,28.0,Electronics,25.681916580565233,2022-11-18,2023-05-11
1813,58.0,31200.0,703.6238130729652,Female,West,15.0,Health,53.11525659685531,2021-09-06,2021-05-28
1814,55.0,51900.0,362.0583773674956,Female,North,2.0,Clothing,94.1803359600977,2021-05-14,2021-10-27
1815,51.0,22800.0,1251.5219643858707,Male,West,7.0,Clothing,57.261724531433444,2022-11-21,2022-07-03
1816,34.0,62800.0,1766.3115991784027,Female,West,47.0,Electronics,92.38344364233642,2021-12-31,2023-09-05
1817,54.0,22700.0,1918.9867997191589,Male,South,18.0,Electronics,39.30387859948754,2022-07-29,2022-01-18
1818,42.0,97700.0,400.84579904475186,Male,West,22.0,Health,63.33513372887707,2022-03-01,2023-03-11
1819,55.0,53900.0,1440.3980926446873,Female,East,10.0,Health,89.38899739469642,2022-02-19,2022-06-18
1820,75.0,30800.0,1335.391945879251,Male,North,33.0,Clothing,58.79873116091384,2022-10-18,2022-07-24
1821,29.0,115200.0,699.8880233576537,Female,North,7.0,Clothing,61.48986770271042,2022-05-27,2023-07-20
1822,40.0,115400.0,57.81641472037716,Female,North,3.0,Toys,71.63079820812244,2022-01-20,2021-08-25
1823,70.0,40600.0,1385.786669679475,Female,East,14.0,Toys,88.2107757188253,2022-01-23,2023-08-24
1824,59.0,105800.0,1892.0798239078104,Female,West,44.0,Home & Garden,8.818006124085297,2022-03-25,2022-12-02
1825,39.0,27300.0,1271.5978413929897,Female,North,46.0,Health,33.685938217608694,2022-07-18,2023-01-24
1826,38.0,87500.0,881.8795938915155,Male,East,36.0,Home & Garden,39.76847260806038,2021-10-30,2022-07-29
1827,44.0,109300.0,1059.8047103410242,Female,South,13.0,Home & Garden,90.97096653891778,2021-04-09,2023-08-15
1828,74.0,39500.0,415.2650391666367,Male,West,16.0,Electronics,95.60079245162014,2021-11-02,2023-10-14
1829,48.0,111200.0,1506.0774442324005,Female,East,16.0,Electronics,12.038046466512476,2022-07-11,2023-02-10
1830,23.0,,1497.911263419501,Female,West,5.0,Toys,11.910767978878079,2021-02-11,2021-08-11
1831,44.0,33700.0,308.1242547671014,Female,South,25.0,Home & Garden,93.48617942523624,2022-04-13,2022-07-11
1832,57.0,53000.0,1758.397197349325,Male,East,38.0,Toys,29.57719013825927,2022-03-16,2023-06-30
1833,51.0,53300.0,552.9956841571444,Male,West,38.0,Health,24.181441903715275,2021-11-23,2021-09-30
1834,29.0,39900.0,1964.8670006544974,Male,East,38.0,Clothing,3.5622865754098676,2022-07-23,2022-03-06
1835,62.0,33100.0,778.1479677937467,Male,North,39.0,Electronics,27.559593477064904,2021-02-02,2022-06-07
1836,74.0,86300.0,372.21043629430926,Female,West,48.0,Health,69.35264272259883,2022-02-16,2023-08-18
1837,70.0,104500.0,716.4058204643916,Female,East,41.0,Health,42.60361627395617,2022-09-18,2023-06-29
1838,24.0,,891.5570508204424,Male,North,26.0,Electronics,51.68703516517602,2021-04-24,2022-03-27
1839,27.0,41700.0,157.22939061582377,Male,South,13.0,Electronics,91.72955966148854,2022-05-23,2023-10-09
1840,62.0,82100.0,1164.8723948221132,Male,West,44.0,Home & Garden,11.468978267131646,2021-02-25,2021-02-11
1841,34.0,57200.0,1203.3122309404228,Female,West,26.0,Toys,7.1240715242599,2022-07-10,2021-04-04
1842,43.0,86900.0,1483.082301591955,Male,South,1.0,Health,85.19307491238942,2022-12-25,2022-05-01
1843,160.0,62300.0,77.75638673567173,Male,North,8.0,Home & Garden,77.48557974307066,2021-12-18,2022-06-01
1844,45.0,55100.0,1091.6516645789836,Female,South,4.0,Home & Garden,26.373418694503247,2021-11-25,2022-12-18
1845,79.0,21600.0,124.75671787591548,Male,Void,21.0,Health,32.42341263740829,2022-06-30,2022-05-14
1846,75.0,56200.0,1408.2655555339738,Female,East,22.0,Health,31.027783577566026,2021-09-27,2022-01-06
1847,63.0,61600.0,130.34141168794926,Female,North,37.0,Clothing,64.78087980219112,2021-07-15,2023-09-08
1848,19.0,45700.0,1825.2211397164326,Female,North,49.0,Toys,6.121150698897937,2022-02-17,2022-11-30
1849,77.0,38300.0,1410.1234824313033,Unknown,North,3.0,Health,48.94015852637269,2022-09-29,2022-04-30
1850,71.0,20200.0,1024.6317348686111,Female,South,19.0,Electronics,13.387296911274515,2021-03-20,2022-10-27
1851,60.0,112300.0,894.1777680967264,Male,South,1.0,Clothing,81.97385409262475,2022-10-19,2022-09-20
1852,18.0,55000.0,278.7318082182595,Male,East,29.0,Toys,38.06630043099653,2021-03-24,2023-01-02
1853,68.0,73400.0,596.178791338033,Female,East,23.0,Electronics,52.757219321945925,2021-05-17,2021-07-11
1854,70.0,32200.0,1740.5390279413746,Female,North,33.0,Electronics,2.9317608778785975,2022-06-23,2023-04-16
1855,53.0,95300.0,1810.816566893738,Male,East,41.0,Toys,5.826431354105233,2022-11-20,2023-12-07
1856,68.0,64900.0,21.480462573651508,Male,South,23.0,Clothing,67.50548307334661,2022-12-20,2021-05-07
1857,43.0,105100.0,1196.3900551255515,Female,East,5.0,Electronics,76.6770545141332,2021-11-02,2022-12-28
1858,46.0,70800.0,1444.215205869725,123,South,7.0,Home & Garden,71.00355846022013,2021-11-07,2023-10-28
1859,38.0,54000.0,1245.1190252660604,Male,East,6.0,Toys,73.70186364578602,2022-01-23,2022-11-27
1860,28.0,93200.0,181.72593443538088,Female,West,49.0,Toys,10.4619850549329,2022-12-26,2022-07-18
1861,57.0,91600.0,451.0952996218264,Male,South,22.0,Health,69.34508410975411,2022-07-03,2022-01-01
1862,28.0,61400.0,515.6737294151444,Male,West,49.0,Clothing,18.174758268909365,2022-05-21,2023-12-06
1863,53.0,90500.0,1666.8147699840774,Male,South,13.0,Home & Garden,9.80154318767854,2022-01-23,2022-01-28
1864,66.0,44700.0,937.1348838916625,Male,East,12.0,Home & Garden,75.71608304548411,2021-10-20,2023-08-12
1865,76.0,54700.0,983.9198596436489,Female,West,4.0,Health,88.94061171015647,2021-06-28,2021-01-23
1866,56.0,39000.0,1871.088232177927,Male,East,8.0,Electronics,71.67099074051588,2022-11-03,2022-03-21
1867,57.0,24200.0,1281.4300599323367,Female,South,37.0,Electronics,80.55734528147534,2022-03-05,2023-02-16
1868,52.0,46400.0,1799.3620490742744,Male,West,31.0,Home & Garden,99.10881551216158,2022-06-08,2022-12-09
1869,170.0,70500.0,923.8875335762352,Female,North,37.0,Clothing,13.475591140668453,2022-11-12,2022-03-09
1870,51.0,90400.0,315.88379186622257,Female,East,45.0,Food,96.51525524330386,2021-11-08,2022-04-18
1871,72.0,57600.0,1861.2724762666896,Male,South,26.0,Toys,60.11978054901025,2021-03-21,2021-02-17
1872,64.0,65900.0,928.2361290217257,Female,West,43.0,Health,81.32531573450204,2021-01-14,2021-09-20
1873,41.0,99800.0,379.6302153200673,Female,East,8.0,Clothing,65.016918158767,2021-02-23,2023-11-21
1874,71.0,108800.0,618.7435658017661,Female,West,40.0,Electronics,57.003778878534916,2022-03-23,2021-12-24
1875,39.0,48000.0,120.58912758410564,Female,East,33.0,Home & Garden,70.36189940216879,2021-03-06,2022-07-22
1876,22.0,104900.0,947.2351710836426,Female,East,45.0,Health,32.02586645129828,2022-01-07,2022-04-25
1877,73.0,105900.0,1709.1937803822684,Male,East,29.0,Electronics,92.42715234919126,2022-05-18,2023-05-17
1878,50.0,90600.0,1868.489302893245,Female,West,5.0,Home & Garden,11.52925720557787,2022-07-24,2023-10-26
1879,75.0,76200.0,1866.5523708572146,Female,West,28.0,Electronics,31.803118408646213,2021-04-06,2022-12-09
1880,53.0,103000.0,267.95545074491855,Male,East,40.0,Health,3.116235320050331,2022-06-17,2022-03-02
1881,64.0,30600.0,776.4666873718928,Male,North,17.0,Toys,27.132304764609174,2021-09-17,2023-11-17
1882,37.0,38700.0,75.89294410839861,Female,North,23.0,Toys,21.82130771414044,2022-08-08,2021-05-07
1883,36.0,59200.0,1713.227383043516,Male,North,45.0,Home & Garden,4.96308606786312,2021-09-05,2021-05-15
1884,52.0,20400.0,730.3364088021222,Male,South,9.0,Toys,49.17740638486221,2021-05-07,2021-11-27
1885,69.0,119400.0,1269.611715226625,Male,North,2.0,Health,46.86360418556098,2022-05-14,2022-01-27
1886,60.0,87400.0,1435.4989073930315,Male,West,32.0,Home & Garden,7.774544389866889,2021-02-15,2021-01-08
1887,34.0,33800.0,871.0924460914476,Male,North,49.0,Electronics,26.18505314084142,2021-09-25,2022-09-05
1888,79.0,78100.0,626.7558263694812,Male,West,31.0,Clothing,95.33221604663561,2022-10-02,2022-08-21
1889,76.0,55600.0,1925.1815620295704,Female,South,7.0,Electronics,11.073662451042033,2022-06-26,2022-01-21
1890,62.0,72900.0,1929.6866855472313,Female,West,30.0,Health,30.501864885946816,2021-04-04,2022-04-17
1891,60.0,25000.0,593.0840086994434,Male,West,3.0,Home & Garden,3.586239845465855,2021-11-12,2021-06-28
1892,51.0,52300.0,969.657691554027,Male,West,9.0,Electronics,14.888720262376676,2022-09-04,2022-03-26
