customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date,difference_between_last_purhcase_signup,Days since last purchase,purchase_group_by_monthsname
1565,38.0,93500.0,1405.0778300787372,Female,North,22.0,Toys,14.367643635477023,2021-03-10,2022-01-04,300,-1396,2022-01
1566,43.0,35500.0,627.7235245028405,Male,North,25.0,Home & Garden,4.596229701111032,2021-11-23,2022-04-05,133,-1305,2022-04
1567,63.0,96300.0,133.04678905772855,Male,East,28.0,Toys,87.7159802018011,2021-05-31,2021-09-04,96,-1518,2021-09
1570,40.0,107200.0,223.00781249104676,Female,North,3.0,Health,80.50721608281025,2021-11-16,2023-01-20,430,-1015,2023-01
1573,71.0,83800.0,1437.1571342933746,Male,South,15.0,Home & Garden,14.622574921791376,2022-10-30,2023-03-25,146,-951,2023-03
1574,72.0,58900.0,1946.131529279759,Female,West,26.0,Health,23.72817485967193,2021-04-22,2022-08-01,466,-1187,2022-08
1577,32.0,78700.0,1741.3175559648478,Female,North,41.0,Home & Garden,7.344447015922317,2021-12-28,2022-02-10,44,-1359,2022-02
1580,26.0,45400.0,1154.0658552510718,Male,South,34.0,Health,19.92264426559749,2022-04-25,2022-09-30,158,-1127,2022-09
1581,70.0,23700.0,291.7097503014047,Female,North,5.0,Electronics,90.74710268385046,2021-01-04,2023-08-16,954,-807,2023-08
1583,27.0,54100.0,716.820946048918,Female,South,13.0,Home & Garden,85.68559213756336,2021-01-26,2022-03-08,406,-1333,2022-03
1584,69.0,114900.0,903.3755277851956,Female,North,43.0,Health,17.780323811008124,2021-01-27,2022-06-09,498,-1240,2022-06
1585,74.0,34200.0,1349.8872573758397,Female,North,1.0,Electronics,86.1784846537704,2021-02-11,2023-01-13,701,-1022,2023-01
1587,43.0,88500.0,523.4331387580825,Male,North,15.0,Electronics,87.82066742268435,2021-03-05,2022-02-03,335,-1366,2022-02
1588,58.0,75800.0,1269.4777986750369,Female,East,26.0,Health,15.170364465152042,2021-01-25,2021-12-03,312,-1428,2021-12
1589,52.0,70100.0,69.46848291806191,Male,South,18.0,Health,76.2036551307826,2021-03-13,2021-04-29,47,-1646,2021-04
1591,42.0,28800.0,1037.7662723554895,Female,East,9.0,Health,54.293338739296246,2021-09-25,2022-08-03,312,-1185,2022-08
1592,43.0,105200.0,1219.3923864314502,Female,West,1.0,Health,81.0587344410973,2021-04-05,2021-11-01,210,-1460,2021-11
1595,19.0,96300.0,1173.4168793326571,Female,South,23.0,Health,38.10621467855661,2021-11-11,2023-11-10,729,-721,2023-11
1596,24.0,56200.0,1373.9006377619517,Male,West,43.0,Toys,58.9923178273815,2021-04-27,2022-09-15,506,-1142,2022-09
1597,35.0,30300.0,1511.1753174157548,Male,North,45.0,Home & Garden,87.06008425757116,2021-06-13,2022-10-20,494,-1107,2022-10
1598,44.0,83100.0,1460.3557347465185,Male,East,2.0,Home & Garden,21.481406410413463,2022-07-31,2022-12-05,127,-1061,2022-12
1599,51.0,108900.0,1741.840586309878,Male,East,14.0,Toys,48.57413566168543,2021-11-02,2023-06-02,577,-882,2023-06
1600,44.0,76800.0,395.0979976714575,Female,West,38.0,Electronics,96.0741821728669,2021-07-19,2022-06-08,324,-1241,2022-06
1601,34.0,41600.0,814.2729795937591,Male,East,40.0,Clothing,47.36018014946845,2021-06-29,2021-08-05,37,-1548,2021-08
1602,60.0,51400.0,1896.636210708625,Female,West,18.0,Health,25.28294451955403,2021-12-24,2023-09-17,632,-775,2023-09
1603,76.0,65300.0,805.2493372849328,Female,North,16.0,Electronics,35.10762387432382,2021-09-09,2022-01-10,123,-1390,2022-01
1605,76.0,107900.0,1060.3813501971156,Female,North,44.0,Clothing,95.48830387675504,2022-03-06,2023-02-15,346,-989,2023-02
1609,42.0,104400.0,1091.898024024341,Female,East,14.0,Electronics,18.268893490734182,2021-09-11,2021-11-01,51,-1460,2021-11
1610,24.0,42700.0,582.4356103000495,Male,North,2.0,Health,12.322101207046456,2022-10-27,2023-02-05,101,-999,2023-02
1613,70.0,89200.0,892.6633013468418,Male,West,11.0,Electronics,87.8116722105682,2021-04-06,2023-10-26,933,-736,2023-10
1614,41.0,101100.0,535.5981554000587,Male,South,22.0,Clothing,80.90863158033444,2021-06-16,2022-07-12,391,-1207,2022-07
1615,50.0,56800.0,1680.0312834225365,Female,South,3.0,Clothing,56.78213805004708,2021-11-27,2022-05-24,178,-1256,2022-05
1616,66.0,39800.0,1436.929019604136,Female,North,31.0,Toys,99.8723254537714,2021-03-03,2023-08-29,909,-794,2023-08
1617,46.0,44600.0,1380.1440413069504,Male,South,33.0,Home & Garden,95.3052072201641,2021-06-23,2023-10-23,852,-739,2023-10
1622,67.0,40100.0,625.5107523416547,Female,North,37.0,Toys,15.774367288552726,2021-08-27,2022-05-19,265,-1261,2022-05
1623,38.0,63500.0,1523.2931797208505,Female,North,27.0,Health,39.8451304246189,2022-02-19,2022-11-25,279,-1071,2022-11
1624,66.0,94700.0,1247.1007518933006,Female,North,38.0,Toys,94.26481084327509,2022-11-06,2023-08-17,284,-806,2023-08
1628,58.0,101100.0,670.5698528099426,Female,North,12.0,Clothing,60.236417412747215,2021-07-16,2022-04-28,286,-1282,2022-04
1629,66.0,105900.0,1212.4674787069694,Male,South,3.0,Clothing,19.380424246791584,2022-09-26,2023-10-25,394,-737,2023-10
1630,37.0,103600.0,658.2031524494613,Male,West,30.0,Health,19.658658758196022,2022-02-17,2022-09-19,214,-1138,2022-09
1632,39.0,32300.0,160.1670433021254,Female,East,23.0,Clothing,24.3281072862212,2021-02-23,2021-12-17,297,-1414,2021-12
1633,45.0,88400.0,1327.5687397437343,Female,North,2.0,Health,83.8192034783584,2022-10-09,2022-10-11,2,-1116,2022-10
1634,78.0,43900.0,1622.2057112403477,Female,North,7.0,Toys,47.03238255459795,2021-12-05,2023-06-20,562,-864,2023-06
1637,24.0,45300.0,1901.6078871976388,Female,West,39.0,Clothing,77.38257968923308,2021-04-10,2022-03-01,325,-1340,2022-03
1638,18.0,75900.0,613.8782098001659,Male,North,32.0,Electronics,88.06608784415548,2021-08-22,2022-04-09,230,-1301,2022-04
1639,49.0,87800.0,57.952417299456,Male,West,43.0,Health,26.112746155908027,2022-06-28,2022-12-25,180,-1041,2022-12
1640,30.0,105700.0,875.3389554976129,Female,South,43.0,Clothing,9.509666934911396,2021-03-03,2023-03-05,732,-971,2023-03
1642,40.0,73600.0,1908.7947700022892,Female,East,3.0,Toys,79.28035347662441,2022-06-26,2022-06-27,1,-1222,2022-06
1643,68.0,105800.0,435.637730581142,Male,East,46.0,Home & Garden,43.58269113196258,2021-04-16,2022-05-24,403,-1256,2022-05
1644,76.0,48500.0,1582.0755074187814,Female,East,32.0,Health,13.191465841072292,2021-10-22,2022-07-18,269,-1201,2022-07
1646,36.0,119000.0,451.1032213722084,Male,North,36.0,Toys,51.4235482853053,2022-03-27,2023-11-28,611,-703,2023-11
1648,49.0,40100.0,115.19635760317142,Female,South,48.0,Home & Garden,64.1743254225175,2021-06-05,2023-10-14,861,-748,2023-10
1649,47.0,40400.0,977.4776796936576,Male,South,3.0,Toys,17.603280108000074,2022-02-10,2022-03-20,38,-1321,2022-03
1654,47.0,95800.0,432.0499485008181,Male,East,3.0,Health,40.145382030377206,2022-01-10,2022-03-10,59,-1331,2022-03
1656,57.0,86700.0,521.6912096820822,Female,West,10.0,Electronics,50.91083323914359,2022-03-31,2023-04-02,367,-943,2023-04
1657,36.0,83900.0,1792.2515871404532,Male,South,9.0,Toys,70.89568037628477,2021-07-21,2023-03-27,614,-949,2023-03
1659,18.0,71400.0,714.539693560418,Female,East,46.0,Electronics,80.24027817219871,2021-07-06,2021-09-08,64,-1514,2021-09
1660,31.0,83300.0,1668.7336177718516,Male,East,11.0,Electronics,62.93625638701175,2022-08-31,2023-05-19,261,-896,2023-05
1661,68.0,35500.0,996.9452668185224,Female,East,33.0,Home & Garden,78.79702674082638,2022-12-25,2023-05-18,144,-897,2023-05
1662,64.0,44800.0,1825.0331691427816,Female,North,36.0,Clothing,69.67822735646749,2022-01-03,2023-06-15,528,-869,2023-06
1664,19.0,118200.0,347.53190121425047,Male,South,27.0,Clothing,5.235445018579876,2021-09-19,2023-05-23,611,-892,2023-05
1667,66.0,29300.0,1814.152321532409,Female,West,26.0,Toys,72.69322966314722,2022-07-05,2022-09-25,82,-1132,2022-09
1668,67.0,106200.0,129.781566693606,Male,East,22.0,Toys,72.4205822695949,2021-11-02,2021-12-28,56,-1403,2021-12
1669,47.0,54700.0,1669.4078426033184,Male,West,5.0,Toys,27.014708049410952,2022-12-27,2023-11-20,328,-711,2023-11
1670,55.0,111400.0,926.4537664672292,Male,East,35.0,Health,54.24417088818328,2022-09-30,2023-07-08,281,-846,2023-07
1671,68.0,107500.0,532.7439779494509,Female,East,2.0,Home & Garden,99.22396637046084,2021-06-14,2023-06-13,729,-871,2023-06
1672,21.0,84800.0,1759.9181168803211,Male,South,35.0,Clothing,85.61435980700195,2022-09-13,2022-09-29,16,-1128,2022-09
1673,18.0,63400.0,409.4011201328084,Female,South,9.0,Toys,30.439435255199665,2021-03-29,2023-01-17,659,-1018,2023-01
1674,25.0,84600.0,1895.6539988517325,Female,South,49.0,Health,30.10458656978904,2021-07-19,2022-11-14,483,-1082,2022-11
1675,46.0,54600.0,427.13054564469536,Female,South,18.0,Health,48.35772911480591,2021-09-28,2023-09-30,732,-762,2023-09
1677,56.0,104700.0,461.7109423673703,Female,North,12.0,Home & Garden,37.11530462801746,2022-05-04,2022-11-24,204,-1072,2022-11
1678,20.0,83100.0,1100.4239566378967,Female,South,3.0,Toys,62.69719088061033,2021-07-17,2021-08-03,17,-1550,2021-08
1679,49.0,98600.0,1374.2707572319798,Male,West,18.0,Health,1.149246963353756,2021-01-23,2021-04-28,95,-1647,2021-04
1681,27.0,22900.0,1051.3538497473448,Female,South,7.0,Toys,74.0052996675785,2021-08-11,2023-06-10,668,-874,2023-06
1682,36.0,66100.0,948.7382938924356,Male,North,33.0,Home & Garden,83.03256805947012,2021-08-09,2022-03-20,223,-1321,2022-03
1684,51.0,42700.0,1640.2494789970997,Male,West,18.0,Clothing,56.63996947604685,2021-09-23,2023-04-09,563,-936,2023-04
1686,50.0,96100.0,1157.6727511527215,Female,West,22.0,Electronics,49.23951254805192,2021-03-18,2022-05-04,412,-1276,2022-05
1687,40.0,86700.0,1039.272785167606,Male,West,39.0,Electronics,95.15298364183003,2022-06-28,2022-08-02,35,-1186,2022-08
1688,72.0,119100.0,1036.2557990494756,Female,West,9.0,Home & Garden,19.069852978743477,2022-03-11,2023-01-12,307,-1023,2023-01
1689,45.0,100100.0,232.30034053280517,Female,West,35.0,Health,91.56170920738992,2021-03-06,2021-06-17,103,-1597,2021-06
1690,49.0,109400.0,858.4943783136789,Female,North,23.0,Electronics,25.85303612677231,2021-12-23,2023-08-19,604,-804,2023-08
1691,67.0,63000.0,915.686183229009,Male,East,12.0,Electronics,10.272337368685204,2021-01-18,2021-07-19,182,-1565,2021-07
1692,24.0,83900.0,1472.612823921608,Male,South,24.0,Toys,43.91044474069674,2022-11-07,2023-05-14,188,-901,2023-05
1693,46.0,65700.0,1683.237287202983,Male,West,40.0,Health,61.49172424160594,2022-07-20,2023-01-24,188,-1011,2023-01
1694,25.0,27900.0,1099.0649106380356,Male,North,9.0,Health,23.098987319995224,2022-07-29,2023-11-03,462,-728,2023-11
1695,18.0,81900.0,191.83024904868117,Male,East,13.0,Toys,55.57962411442978,2022-03-12,2023-02-13,338,-991,2023-02
1697,72.0,22200.0,346.5693731684075,Male,East,42.0,Clothing,25.70849658037228,2021-01-09,2021-03-12,62,-1694,2021-03
1698,20.0,63800.0,266.737825114467,Male,North,17.0,Home & Garden,58.0322245914203,2022-04-15,2023-09-20,523,-772,2023-09
1700,40.0,28300.0,474.1991342656764,Female,North,17.0,Electronics,52.97684675304802,2021-12-14,2023-03-23,464,-953,2023-03
1703,25.0,40700.0,54.986688694959085,Female,South,35.0,Clothing,99.4482882452134,2021-06-24,2023-09-15,813,-777,2023-09
1705,74.0,62400.0,360.9510092587935,Female,East,19.0,Clothing,82.44615590929388,2021-05-10,2021-05-25,15,-1620,2021-05
1709,68.0,33900.0,861.0710162178889,Female,East,46.0,Health,22.255370972767096,2021-12-19,2023-07-15,573,-839,2023-07
1710,50.0,80400.0,696.662707805336,Female,North,45.0,Health,48.74111778902902,2021-08-12,2022-09-01,385,-1156,2022-09
1714,51.0,83400.0,1377.5904635450947,Female,South,42.0,Health,12.76023083151414,2022-01-03,2022-06-26,174,-1223,2022-06
1716,49.0,65100.0,280.97752319542514,Female,West,18.0,Toys,16.723378336607542,2022-08-13,2023-06-19,310,-865,2023-06
1717,41.0,67000.0,1776.3446340049843,Male,East,19.0,Toys,58.60059530346196,2022-10-14,2023-12-23,435,-678,2023-12
1718,31.0,100600.0,564.5490495258396,Female,North,5.0,Toys,91.7541081596636,2022-05-15,2023-11-22,556,-709,2023-11
1719,49.0,111600.0,462.7529871894762,Male,East,25.0,Clothing,25.511138716643835,2021-03-31,2022-07-17,473,-1202,2022-07
1721,63.0,34300.0,1637.8720563501872,Male,South,10.0,Electronics,17.577251004746074,2021-03-13,2023-10-19,950,-743,2023-10
1725,69.0,67100.0,175.03730754952383,Male,North,31.0,Health,65.51818136768675,2021-09-20,2023-11-09,780,-722,2023-11
1726,54.0,40000.0,1155.3950142042088,Male,East,32.0,Clothing,57.91279167555102,2021-09-28,2021-12-23,86,-1408,2021-12
1727,71.0,30800.0,214.722944748622,Female,South,21.0,Clothing,14.00004827007425,2022-05-24,2023-08-17,450,-806,2023-08
1729,31.0,105000.0,1882.1844530557607,Female,East,18.0,Electronics,67.13910048249883,2022-09-09,2022-10-28,49,-1099,2022-10
1731,72.0,36700.0,493.87792736377,Female,North,14.0,Home & Garden,90.8074402529591,2021-03-13,2023-03-02,719,-974,2023-03
1732,65.0,47100.0,1255.7445716903958,Female,South,8.0,Clothing,81.3611515346117,2021-03-15,2022-05-07,418,-1273,2022-05
1734,24.0,27500.0,1753.8565526204898,Male,East,15.0,Clothing,40.82518041651354,2022-05-18,2023-09-14,484,-778,2023-09
1736,24.0,63900.0,27.33076552818536,Male,South,36.0,Toys,2.818405234511689,2021-05-26,2023-02-19,634,-985,2023-02
1737,50.0,37000.0,341.8711877442019,Male,West,1.0,Toys,44.98958559880934,2021-02-15,2021-05-17,91,-1628,2021-05
1738,40.0,57800.0,712.0551463154081,Female,South,21.0,Health,65.13715524132326,2021-04-15,2021-08-14,121,-1539,2021-08
1740,36.0,77200.0,1586.898579863314,Female,West,1.0,Clothing,26.74553827743703,2021-11-13,2023-03-23,495,-953,2023-03
1741,65.0,57600.0,1367.5101189548989,Male,North,32.0,Clothing,51.359127636929045,2021-05-01,2022-03-21,324,-1320,2022-03
1744,53.0,23900.0,209.20702583750372,Male,East,36.0,Clothing,27.40207174024077,2021-04-09,2021-09-24,168,-1498,2021-09
1746,77.0,100500.0,1872.1411524080977,Female,North,30.0,Toys,17.33610124719337,2021-11-07,2023-07-17,617,-837,2023-07
1750,64.0,105100.0,111.46903673922507,Female,West,10.0,Clothing,37.61817904859518,2022-01-24,2023-12-01,676,-700,2023-12
1751,22.0,97200.0,1167.6015202770946,Female,East,8.0,Clothing,74.32782589171941,2022-11-28,2022-12-18,20,-1048,2022-12
1752,37.0,73500.0,1826.9579532285584,Female,East,27.0,Electronics,45.62885985520006,2021-04-22,2021-05-23,31,-1622,2021-05
1754,59.0,77800.0,33.94497095580088,Female,North,14.0,Clothing,91.9876727675241,2021-04-12,2022-07-19,463,-1200,2022-07
1756,20.0,110500.0,172.05545488773333,Male,West,11.0,Toys,20.34951005403113,2021-01-22,2021-02-02,11,-1732,2021-02
1759,29.0,97800.0,488.8592192032367,Female,West,33.0,Clothing,20.602199968160782,2022-02-04,2022-11-19,288,-1077,2022-11
1760,37.0,105100.0,186.24587562451887,Male,South,19.0,Home & Garden,54.57313273906327,2022-03-30,2023-04-10,376,-935,2023-04
1761,22.0,40500.0,1544.6420323425407,Male,North,39.0,Home & Garden,39.104229218946905,2022-11-30,2023-10-08,312,-754,2023-10
1762,54.0,115800.0,1267.746668076342,Female,West,24.0,Toys,57.29932782532223,2021-05-23,2023-04-30,707,-915,2023-04
1763,55.0,65500.0,1977.2111592838733,Female,West,18.0,Home & Garden,99.68254368112405,2022-02-01,2023-01-03,336,-1032,2023-01
1764,47.0,80200.0,701.7299059735194,Male,East,35.0,Health,85.90181543707683,2022-06-20,2023-04-25,309,-920,2023-04
1766,51.0,46600.0,1474.0130699638855,Female,West,37.0,Toys,5.055570953738975,2021-08-28,2022-09-27,395,-1130,2022-09
1767,70.0,42500.0,1053.0321693294263,Male,West,19.0,Clothing,61.00794401312446,2021-10-19,2023-10-29,740,-733,2023-10
1768,61.0,113600.0,442.1437841504874,Male,North,24.0,Clothing,62.6256081132298,2021-03-23,2022-02-07,321,-1362,2022-02
1769,52.0,71100.0,1567.8233982294237,Female,East,34.0,Toys,87.81908440759933,2022-07-14,2023-07-17,368,-837,2023-07
1770,69.0,77700.0,423.4358619828886,Male,West,22.0,Clothing,62.90571745218257,2021-06-20,2022-09-19,456,-1138,2022-09
1771,75.0,81000.0,536.1100765692145,Female,North,4.0,Electronics,22.77145385157423,2022-08-03,2022-09-09,37,-1148,2022-09
1772,39.0,55600.0,203.2065376461039,Female,West,10.0,Health,46.85162277036509,2022-06-10,2023-09-08,455,-784,2023-09
1774,41.0,43100.0,849.4798633960895,Male,West,8.0,Electronics,92.28249645983716,2021-04-20,2023-12-13,967,-688,2023-12
1775,34.0,45800.0,1038.8323448896308,Male,North,33.0,Electronics,23.691511896670917,2021-07-31,2021-09-04,35,-1518,2021-09
1778,73.0,36600.0,292.7135157978611,Male,West,28.0,Home & Garden,49.699969892756926,2022-12-15,2023-03-10,85,-966,2023-03
1779,76.0,109300.0,127.60923473034096,Male,South,10.0,Clothing,9.011412074950108,2021-03-25,2022-07-02,464,-1217,2022-07
1780,63.0,106600.0,56.69184251677991,Male,West,45.0,Toys,94.17280699504742,2022-01-11,2023-06-10,515,-874,2023-06
1781,40.0,27300.0,304.37032857625616,Female,East,1.0,Home & Garden,63.80564582826155,2021-02-22,2022-12-30,676,-1036,2022-12
1783,34.0,105800.0,1460.4046144330634,Male,East,3.0,Health,99.82951741819063,2021-09-13,2021-10-31,48,-1461,2021-10
1785,68.0,25200.0,502.5422595705985,Male,North,5.0,Home & Garden,69.41434149596486,2021-08-08,2022-11-14,463,-1082,2022-11
1787,31.0,110500.0,976.606598219689,Female,West,10.0,Clothing,57.593816741179005,2021-04-10,2022-08-26,503,-1162,2022-08
1788,26.0,22800.0,145.10253178324848,Male,East,12.0,Clothing,63.969637836656105,2021-05-09,2023-07-11,793,-843,2023-07
1789,57.0,38400.0,1230.0602159582677,Male,North,18.0,Health,40.76710895171374,2021-08-07,2023-08-29,752,-794,2023-08
1792,42.0,65100.0,1510.6380006809402,Male,North,1.0,Clothing,47.66196381514484,2021-01-22,2021-05-11,109,-1634,2021-05
1796,39.0,67200.0,613.7510515192486,Male,West,49.0,Clothing,19.25216409376017,2021-11-25,2023-07-23,605,-831,2023-07
1798,63.0,117100.0,1277.1608656331327,Female,East,17.0,Health,2.0994070851453883,2022-04-25,2022-10-06,164,-1121,2022-10
1800,43.0,28800.0,702.6441384617508,Male,North,32.0,Toys,78.14446038844386,2021-06-28,2023-03-23,633,-953,2023-03
1803,62.0,89100.0,1630.9454504673647,Female,North,40.0,Clothing,92.1540943196774,2021-02-18,2023-03-05,745,-971,2023-03
1804,51.0,32300.0,1435.6065906325186,Male,South,21.0,Home & Garden,11.907100073451916,2021-01-30,2021-12-18,322,-1413,2021-12
1805,40.0,47200.0,512.6181862312328,Male,East,7.0,Clothing,16.313987622788297,2021-03-26,2023-11-03,952,-728,2023-11
1808,23.0,107600.0,1261.0056284460993,Female,South,39.0,Health,77.5477743005945,2021-11-25,2023-12-11,746,-690,2023-12
1809,35.0,108500.0,77.02633748210702,Female,West,27.0,Health,32.41212723323197,2022-09-02,2023-02-20,171,-984,2023-02
1810,38.0,99000.0,1294.5652165233928,Female,West,8.0,Electronics,8.763581778273489,2022-03-10,2022-11-12,247,-1084,2022-11
1811,59.0,53000.0,568.7458167092525,Male,West,9.0,Clothing,61.63800261488341,2022-08-11,2023-07-22,345,-832,2023-07
1812,53.0,31200.0,910.3604148237656,Female,West,28.0,Electronics,25.681916580565236,2022-11-18,2023-05-11,174,-904,2023-05
1814,55.0,51900.0,362.0583773674956,Female,North,2.0,Clothing,94.1803359600977,2021-05-14,2021-10-27,166,-1465,2021-10
1816,34.0,62800.0,1766.3115991784027,Female,West,47.0,Electronics,92.38344364233642,2021-12-31,2023-09-05,613,-787,2023-09
1818,42.0,97700.0,400.8457990447519,Male,West,22.0,Health,63.33513372887707,2022-03-01,2023-03-11,375,-965,2023-03
1819,55.0,53900.0,1440.3980926446873,Female,East,10.0,Health,89.38899739469642,2022-02-19,2022-06-18,119,-1231,2022-06
1821,29.0,115200.0,699.8880233576537,Female,North,7.0,Clothing,61.48986770271042,2022-05-27,2023-07-20,419,-834,2023-07
1823,70.0,40600.0,1385.786669679475,Female,East,14.0,Toys,88.2107757188253,2022-01-23,2023-08-24,578,-799,2023-08
1824,59.0,105800.0,1892.0798239078104,Female,West,44.0,Home & Garden,8.818006124085297,2022-03-25,2022-12-02,252,-1064,2022-12
1825,39.0,27300.0,1271.5978413929895,Female,North,46.0,Health,33.685938217608694,2022-07-18,2023-01-24,190,-1011,2023-01
1826,38.0,87500.0,881.8795938915155,Male,East,36.0,Home & Garden,39.76847260806038,2021-10-30,2022-07-29,272,-1190,2022-07
1827,44.0,109300.0,1059.8047103410242,Female,South,13.0,Home & Garden,90.97096653891778,2021-04-09,2023-08-15,858,-808,2023-08
1828,74.0,39500.0,415.2650391666367,Male,West,16.0,Electronics,95.60079245162014,2021-11-02,2023-10-14,711,-748,2023-10
1829,48.0,111200.0,1506.0774442324005,Female,East,16.0,Electronics,12.038046466512476,2022-07-11,2023-02-10,214,-994,2023-02
1831,44.0,33700.0,308.1242547671014,Female,South,25.0,Home & Garden,93.48617942523624,2022-04-13,2022-07-11,89,-1208,2022-07
1832,57.0,53000.0,1758.397197349325,Male,East,38.0,Toys,29.57719013825927,2022-03-16,2023-06-30,471,-854,2023-06
1835,62.0,33100.0,778.1479677937467,Male,North,39.0,Electronics,27.559593477064904,2021-02-02,2022-06-07,490,-1242,2022-06
1836,74.0,86300.0,372.21043629430926,Female,West,48.0,Health,69.35264272259883,2022-02-16,2023-08-18,548,-805,2023-08
1837,70.0,104500.0,716.4058204643916,Female,East,41.0,Health,42.60361627395617,2022-09-18,2023-06-29,284,-855,2023-06
1839,27.0,41700.0,157.22939061582375,Male,South,13.0,Electronics,91.72955966148854,2022-05-23,2023-10-09,504,-753,2023-10
1844,45.0,55100.0,1091.6516645789836,Female,South,4.0,Home & Garden,26.373418694503247,2021-11-25,2022-12-18,388,-1048,2022-12
1846,75.0,56200.0,1408.2655555339738,Female,East,22.0,Health,31.027783577566023,2021-09-27,2022-01-06,101,-1394,2022-01
1847,63.0,61600.0,130.34141168794926,Female,North,37.0,Clothing,64.78087980219112,2021-07-15,2023-09-08,785,-784,2023-09
1848,19.0,45700.0,1825.2211397164328,Female,North,49.0,Toys,6.121150698897937,2022-02-17,2022-11-30,286,-1066,2022-11
1850,71.0,20200.0,1024.6317348686111,Female,South,19.0,Electronics,13.387296911274516,2021-03-20,2022-10-27,586,-1100,2022-10
1852,18.0,55000.0,278.7318082182595,Male,East,29.0,Toys,38.06630043099653,2021-03-24,2023-01-02,649,-1033,2023-01
1853,68.0,73400.0,596.178791338033,Female,East,23.0,Electronics,52.757219321945925,2021-05-17,2021-07-11,55,-1573,2021-07
1854,70.0,32200.0,1740.5390279413746,Female,North,33.0,Electronics,2.931760877878597,2022-06-23,2023-04-16,297,-929,2023-04
1855,53.0,95300.0,1810.816566893738,Male,East,41.0,Toys,5.826431354105233,2022-11-20,2023-12-07,382,-694,2023-12
1857,43.0,105100.0,1196.3900551255515,Female,East,5.0,Electronics,76.6770545141332,2021-11-02,2022-12-28,421,-1038,2022-12
1859,38.0,54000.0,1245.1190252660604,Male,East,6.0,Toys,73.70186364578602,2022-01-23,2022-11-27,308,-1069,2022-11
1862,28.0,61400.0,515.6737294151444,Male,West,49.0,Clothing,18.174758268909365,2022-05-21,2023-12-06,564,-695,2023-12
1863,53.0,90500.0,1666.8147699840774,Male,South,13.0,Home & Garden,9.80154318767854,2022-01-23,2022-01-28,5,-1372,2022-01
1864,66.0,44700.0,937.1348838916624,Male,East,12.0,Home & Garden,75.71608304548411,2021-10-20,2023-08-12,661,-811,2023-08
1867,57.0,24200.0,1281.4300599323367,Female,South,37.0,Electronics,80.55734528147534,2022-03-05,2023-02-16,348,-988,2023-02
1868,52.0,46400.0,1799.3620490742744,Male,West,31.0,Home & Garden,99.10881551216158,2022-06-08,2022-12-09,184,-1057,2022-12
1872,64.0,65900.0,928.2361290217256,Female,West,43.0,Health,81.32531573450204,2021-01-14,2021-09-20,249,-1502,2021-09
1873,41.0,99800.0,379.6302153200673,Female,East,8.0,Clothing,65.016918158767,2021-02-23,2023-11-21,1001,-710,2023-11
1875,39.0,48000.0,120.58912758410564,Female,East,33.0,Home & Garden,70.36189940216879,2021-03-06,2022-07-22,503,-1197,2022-07
1876,22.0,104900.0,947.2351710836426,Female,East,45.0,Health,32.02586645129828,2022-01-07,2022-04-25,108,-1285,2022-04
1877,73.0,105900.0,1709.1937803822684,Male,East,29.0,Electronics,92.42715234919126,2022-05-18,2023-05-17,364,-898,2023-05
1878,50.0,90600.0,1868.489302893245,Female,West,5.0,Home & Garden,11.52925720557787,2022-07-24,2023-10-26,459,-736,2023-10
1879,75.0,76200.0,1866.5523708572143,Female,West,28.0,Electronics,31.803118408646213,2021-04-06,2022-12-09,612,-1057,2022-12
1881,64.0,30600.0,776.4666873718928,Male,North,17.0,Toys,27.132304764609174,2021-09-17,2023-11-17,791,-714,2023-11
1884,52.0,20400.0,730.3364088021222,Male,South,9.0,Toys,49.17740638486221,2021-05-07,2021-11-27,204,-1434,2021-11
1887,34.0,33800.0,871.0924460914476,Male,North,49.0,Electronics,26.18505314084142,2021-09-25,2022-09-05,345,-1152,2022-09
1890,62.0,72900.0,1929.6866855472315,Female,West,30.0,Health,30.501864885946816,2021-04-04,2022-04-17,378,-1293,2022-04
1893,26.0,21500.0,1946.2314341468443,Female,North,10.0,Home & Garden,69.93971074657895,2021-03-12,2023-03-26,744,-950,2023-03
1896,70.0,36900.0,218.9059483683175,Male,North,26.0,Health,15.697839513065617,2022-01-02,2022-12-03,335,-1063,2022-12
1897,26.0,47800.0,1028.1327718139532,Female,North,1.0,Electronics,68.21401728913017,2022-09-12,2023-04-18,218,-927,2023-04
1899,57.0,84900.0,825.6588941534432,Male,East,38.0,Health,18.111204951673976,2022-02-14,2023-02-21,372,-983,2023-02
1903,78.0,106000.0,1605.0614881509605,Female,South,18.0,Home & Garden,13.551060249483893,2021-04-20,2023-12-22,976,-679,2023-12
1904,60.0,63600.0,1694.3713414163544,Male,East,1.0,Clothing,49.39188341688355,2022-11-03,2023-06-02,211,-882,2023-06
1907,42.0,31300.0,429.4593985674053,Female,West,48.0,Toys,0.4360503341518607,2021-09-29,2023-07-25,664,-829,2023-07
1912,54.0,57400.0,612.9262933898242,Male,North,25.0,Toys,36.7531947928117,2021-12-11,2022-07-27,228,-1192,2022-07
1914,61.0,92900.0,1995.9953620053557,Male,North,12.0,Electronics,74.14517680393581,2021-03-08,2022-11-14,616,-1082,2022-11
